userid,group,retention_1
9092865,B,False
9092911,A,True
9093095,B,False
9093176,A,True
9093186,B,True
9093283,A,False
9093498,A,False
9093690,B,True
9093898,B,False
9094091,B,True
9094451,A,True
9094883,A,True
9094934,A,False
9094946,B,False
9095036,A,False
9095058,B,False
9095067,A,False
9095160,B,False
9095261,A,True
9095287,A,False
9095289,B,True
9095367,B,True
9095504,A,False
9095733,B,True
9095897,A,False
9095908,B,True
9095945,A,True
9096150,B,False
9096221,B,False
9096256,A,False
9096285,A,True
9096361,A,False
9096429,A,True
9096461,A,False
9096570,A,True
9096751,B,False
9096761,B,False
9096839,B,False
9097368,B,True
9097436,B,True
9097920,B,False
9097947,A,False
9098185,B,True
9098217,B,False
9098247,A,False
9098380,B,True
9098466,A,True
9098670,A,False
9098951,B,False
9098975,A,False
9098981,B,True
9099041,B,True
9099143,B,True
9099387,B,True
9099496,B,False
9099519,A,True
9099557,B,False
9099967,A,True
9099990,A,True
9100088,A,True
9100109,A,True
9100121,B,False
9100213,A,False
9100255,A,False
9100446,B,True
9100551,B,True
9100671,A,True
9100748,B,True
9101083,B,False
9101163,A,True
9101284,B,False
9101748,B,True
9101793,B,True
9101900,A,True
9101988,B,False
9102048,A,False
9102112,B,False
9102123,A,False
9102253,A,False
9102281,B,False
9102487,B,True
9102561,B,False
9102631,A,True
9102974,B,True
9103111,A,True
9103311,B,False
9103394,A,True
9103403,B,False
9103454,B,False
9103604,A,False
9103651,A,False
9103690,A,False
9103733,A,True
9103761,A,True
9103947,A,True
9104051,B,False
9104101,A,False
9104178,B,False
9104194,A,False
9104248,A,False
9104381,B,False
9104411,A,True
9104459,A,False
9104747,A,True
9104806,B,False
9104820,A,False
9104859,A,True
9104953,B,True
9104990,A,True
9105239,B,False
9105349,B,True
9105490,A,True
9105569,B,True
9105579,B,False
9105666,B,False
9105704,A,True
9105750,B,False
9105766,A,True
9105883,B,False
9106079,A,False
9106096,A,True
9106365,B,True
9106452,A,False
9106485,A,False
9106523,A,False
9106533,A,False
9106866,A,False
9106967,B,False
9107086,B,True
9107090,A,False
9107160,A,True
9107176,A,False
9107213,A,True
9107341,A,True
9107433,A,False
9107589,A,False
9107625,B,True
9107812,B,False
9107907,B,True
9108095,B,True
9108132,B,False
9108316,B,False
9108323,A,False
9108474,B,False
9108625,B,True
9108735,B,False
9108815,B,True
9108941,A,True
9108950,A,False
9109014,A,True
9109120,B,False
9109131,B,False
9109146,A,False
9109212,B,False
9109275,A,False
9109341,A,True
9109374,A,True
9109606,A,True
9109682,A,True
9109984,A,True
9110249,A,True
9110273,B,False
9110324,A,False
9110387,A,False
9110577,B,True
9110581,A,True
9110648,B,False
9110677,A,False
9110856,A,False
9110860,B,False
9110913,B,False
9110964,A,True
9111130,B,False
9111139,B,False
9111297,A,False
9111339,B,True
9111768,B,False
9111814,B,False
9111979,B,False
9111988,B,False
9112145,A,False
9112224,B,False
9112355,B,False
9112356,A,False
9112435,A,True
9112912,A,False
9112925,A,True
9112940,B,True
9112962,A,False
9113069,A,False
9113173,A,False
9113249,B,False
9113703,A,True
9113729,B,True
9113802,B,False
9113864,A,True
9113889,B,True
9114191,B,True
9114213,A,True
9114234,B,True
9114296,A,False
9114578,A,False
9114612,A,True
9114695,A,False
9114937,B,True
9114986,A,True
9115003,A,False
9115062,A,False
9115240,A,True
9115287,A,True
9115422,B,False
9115503,A,False
9115522,B,False
9115606,B,False
9115768,A,True
9116031,A,False
9116035,B,True
9116112,B,False
9116206,A,False
9116385,A,True
9116420,A,False
9116433,B,False
9116445,A,False
9116459,A,False
9116792,B,True
9116837,A,False
9116873,A,False
9117103,A,True
9117137,B,True
9117138,A,True
9117159,A,False
9117313,B,False
9117325,B,True
9117557,A,True
9117585,B,False
9117705,A,False
9117844,A,False
9118050,A,True
9118211,A,True
9118321,B,True
9118361,A,True
9118431,A,False
9118470,A,False
9118862,B,True
9118986,B,True
9119060,B,False
9119065,B,False
9119084,B,True
9119136,A,False
9119137,B,True
9119182,B,True
9119539,A,False
9119605,A,True
9119661,A,True
9119837,B,True
9119840,A,True
9120071,A,True
9120087,B,False
9120103,B,True
9120167,B,False
9120449,B,False
9120472,A,False
9120670,A,True
9120716,A,False
9120810,B,True
9120962,B,False
9120996,B,True
9121136,A,False
9121263,B,False
9121301,B,False
9121384,B,True
9121400,B,False
9121614,A,True
9121693,B,True
9121751,B,True
9121805,A,True
9121934,B,True
9122312,A,False
9122336,B,True
9122397,B,False
9122563,A,True
9122611,B,True
9122762,B,True
9122913,B,False
9123063,B,False
9123120,B,True
9123227,B,True
9123299,B,False
9123343,A,True
9123348,B,True
9123350,A,True
9123448,B,True
9123525,B,True
9123805,B,False
9123884,A,False
9123960,A,True
9124028,A,True
9124190,B,False
9124380,B,False
9124403,A,False
9124450,A,False
9124488,A,True
9124703,A,True
9124792,B,False
9124838,B,False
9125118,A,False
9125187,B,False
9125227,A,False
9125231,B,False
9125269,A,False
9125392,A,False
9125635,B,True
9125830,A,True
9125871,A,False
9126134,B,False
9126303,B,True
9126789,A,False
9126802,B,False
9126983,B,False
9127154,B,False
9127451,A,True
9127547,A,True
9127620,B,False
9127630,A,True
9127741,B,False
9127919,B,True
9127931,B,True
9128248,A,False
9128373,A,True
9128507,B,False
9128659,B,False
9128840,B,False
9128937,B,False
9129018,A,True
9129184,B,False
9129195,A,True
9129280,B,False
9129325,A,True
9129717,B,True
9129812,A,False
9129863,B,True
9129919,A,False
9129935,A,False
9129980,A,True
9129983,B,True
9130043,B,True
9130156,B,False
9130221,A,False
9130320,B,True
9130739,A,False
9130818,B,False
9130828,B,True
9130833,B,True
9130902,A,True
9130938,B,True
9131186,A,True
9131196,A,False
9131214,B,False
9131674,A,True
9131720,A,False
9131721,A,False
9132518,A,True
9132622,B,True
9132658,A,False
9132703,B,False
9133116,A,True
9133152,A,True
9133298,A,False
9133386,B,True
9133400,A,False
9133628,B,False
9133981,A,False
9133984,B,True
9133986,B,True
9134121,A,False
9134373,B,True
9134549,B,True
9134681,B,True
9134717,B,False
9135043,A,False
9135122,B,False
9135255,B,True
9135372,A,True
9135402,B,False
9135421,A,True
9135584,B,True
9135636,B,False
9135735,A,False
9135841,B,True
9135916,A,False
9136172,A,False
9136203,A,True
9136338,B,True
9136424,B,False
9136613,B,True
9136785,A,True
9136833,B,False
9136847,B,True
9136897,A,False
9137020,B,True
9137055,A,False
9137068,A,False
9137111,B,False
9137225,A,True
9137228,A,True
9137334,A,True
9137524,A,True
9137545,B,False
9137608,B,False
9137724,A,True
9137839,A,False
9137886,A,True
9137942,B,False
9138018,B,False
9138244,B,True
9138252,B,True
9138256,B,True
9138272,B,False
9138285,B,False
9138404,A,False
9138436,A,True
9138789,A,True
9138955,A,False
9138967,A,True
9139021,A,True
9139039,B,True
9139143,B,False
9139324,B,False
9139431,B,False
9139510,A,True
9139569,A,False
9139706,A,False
9139736,B,True
9139813,A,True
9139832,B,True
9140057,A,False
9140205,B,False
9140610,A,False
9140950,B,True
9141190,B,False
9141336,B,False
9141374,B,True
9141417,A,False
9141773,A,True
9141939,B,False
9142029,B,True
9142059,B,False
9142110,A,False
9142380,B,True
9142605,A,True
9142643,B,True
9142764,B,False
9142829,B,False
9142973,A,True
9143085,A,False
9143151,A,True
9143162,A,True
9143199,A,True
9143243,B,False
9143250,A,False
9143290,B,False
9143453,A,True
9143609,A,False
9144075,A,False
9144081,B,True
9144098,A,False
9144115,B,True
9144162,A,False
9144288,A,False
9144463,A,False
9144698,A,True
9144895,A,False
9145056,B,True
9145120,B,False
9145148,B,False
9145165,B,False
9145245,A,False
9145367,A,False
9145476,B,False
9145496,A,False
9145548,A,True
9145729,B,True
9145743,B,True
9145782,B,True
9145819,A,True
9145852,A,False
9145867,B,False
9146035,A,False
9146075,B,True
9146184,B,True
9146441,A,True
9146609,A,False
9146679,B,True
9146886,B,False
9146944,B,True
9147096,A,True
9147153,A,False
9147212,B,True
9147338,B,False
9147466,A,False
9147519,A,False
9147542,B,False
9147596,A,True
9147630,A,True
9147675,B,False
9147906,B,True
9147949,B,False
9148001,B,False
9148066,A,False
9148340,A,False
9148545,B,True
9148601,B,False
9148736,B,False
9148919,A,False
9148928,A,True
9148939,B,False
9149005,A,True
9149136,A,False
9149199,B,False
9149540,B,True
9149610,B,False
9149673,B,False
9149963,A,True
9150022,A,False
9150138,B,True
9150167,A,True
9150187,A,True
9150314,A,False
9150440,A,False
9150628,B,False
9150744,A,True
9150757,A,True
9150785,B,False
9150834,A,False
9150926,B,False
9150932,A,False
9150999,A,True
9151051,A,True
9151247,B,True
9151255,B,False
9151362,A,False
9151407,A,True
9151479,A,True
9151741,B,True
9151871,A,False
9152074,B,True
9152185,B,True
9152280,A,True
9152344,B,False
9152462,A,True
9152555,B,True
9152596,A,True
9152772,B,False
9152877,B,False
9152915,B,True
9153000,A,True
9153031,A,True
9153042,A,False
9153047,B,False
9153175,A,True
9153180,A,False
9153241,A,True
9153302,A,False
9153314,A,True
9153587,B,True
9153709,B,False
9153729,A,False
9153903,A,True
9153938,A,False
9154009,B,False
9154126,B,True
9154140,B,True
9154467,B,False
9154610,A,False
9154619,B,True
9154714,A,True
9154765,B,True
9154839,A,False
9154859,A,False
9155049,B,False
9155107,A,True
9155109,B,False
9155226,B,False
9155254,A,False
9155279,B,False
9155987,A,False
9156009,A,True
9156013,B,False
9156083,B,False
9156299,A,True
9156555,A,False
9156568,A,False
9156662,B,True
9156702,A,False
9156874,A,False
9156909,A,True
9156967,A,False
9157023,B,False
9157162,B,True
9157270,B,False
9157447,A,False
9157464,B,True
9157575,B,True
9157588,B,True
9157617,A,True
9157768,A,False
9157895,B,True
9157975,A,False
9157993,B,True
9158007,B,False
9158045,A,False
9158356,A,True
9158441,B,True
9158517,B,False
9158636,A,True
9159083,A,False
9159172,A,False
9159281,A,False
9159381,B,False
9159683,B,True
9159893,A,True
9159972,A,True
9160036,B,True
9160276,B,True
9160365,A,True
9160544,B,False
9160598,B,True
9160653,B,True
9160940,B,False
9161095,A,False
9161209,B,False
9161390,B,False
9161433,B,False
9161509,A,True
9161654,B,True
9161902,B,False
9161942,B,False
9162133,A,False
9162184,B,False
9162512,B,True
9162791,B,True
9162897,A,True
9162905,A,False
9163015,A,False
9163092,A,False
9163113,B,False
9163173,B,False
9163218,A,True
9163456,B,False
9163523,A,True
9163551,A,True
9163582,A,False
9163659,B,True
9163674,B,True
9163699,B,True
9163730,A,False
9163754,A,False
9163892,A,True
9164105,A,False
9164110,B,True
9164194,A,False
9164296,B,False
9164469,B,True
9164529,B,False
9164581,B,True
9164664,B,False
9164810,A,True
9164909,B,False
9164934,A,True
9164969,B,True
9165032,B,False
9165266,A,True
9165385,A,False
9165466,B,False
9166029,B,True
9166047,B,False
9166064,B,True
9166136,A,True
9166151,A,False
9166259,B,True
9166286,B,True
9166542,B,True
9166571,A,True
9166609,A,True
9166644,B,True
9166961,B,False
9167099,B,False
9167577,A,False
9167929,B,False
9167991,B,True
9168133,B,False
9168269,A,False
9168288,A,False
9168289,A,True
9168416,B,False
9168495,A,False
9168519,B,False
9168542,B,False
9168550,B,False
9168677,B,True
9168768,B,False
9168897,A,False
9168900,A,False
9169012,B,False
9169202,A,True
9169344,B,True
9169546,A,True
9169623,A,False
9170252,A,False
9170287,B,False
9170296,A,True
9170433,A,True
9170478,B,False
9170599,A,False
9170606,B,False
9170742,B,True
9170980,A,False
9170985,B,False
9171008,B,True
9171090,A,True
9171107,B,True
9171299,B,True
9171388,A,True
9171432,A,False
9172085,A,False
9172112,A,False
9172509,A,False
9172658,B,False
9172693,B,True
9172759,A,False
9172797,B,False
9173027,B,False
9173088,A,False
9173176,B,False
9173295,A,False
9173317,B,False
9173325,B,True
9173339,A,True
9173423,B,True
9173509,A,False
9173598,B,False
9173755,B,True
9173768,A,False
9173778,B,True
9173840,B,False
9174126,A,True
9174192,B,False
9174359,B,False
9174688,A,False
9174742,B,False
9174748,B,True
9174775,A,True
9174791,B,True
9174940,B,False
9175042,B,True
9175047,B,True
9175083,A,False
9175105,A,False
9175107,B,True
9175204,B,False
9175302,B,True
9175345,B,False
9175534,B,True
9175610,B,False
9175650,A,True
9175657,B,True
9175766,A,True
9175819,A,True
9176050,B,True
9176143,B,False
9176232,B,False
9176293,B,True
9176667,B,False
9176684,B,True
9176813,B,True
9176897,B,False
9176944,B,False
9176956,A,True
9176974,B,True
9177043,A,False
9177136,B,False
9177143,B,True
9177348,B,False
9177529,B,True
9177671,A,False
9177745,A,True
9177752,A,True
9178118,A,False
9178435,A,False
9178556,B,False
9178732,B,False
9178770,B,False
9178777,B,False
9179091,A,True
9179133,B,False
9179231,A,True
9179285,B,False
9179388,B,True
9179677,A,False
9179721,A,True
9179815,A,False
9179843,B,False
9179948,B,True
9180031,B,False
9180218,B,True
9180313,A,True
9180556,A,False
9180628,B,True
9180822,B,True
9180888,A,True
9180982,B,True
9181279,A,False
9181300,A,False
9181351,A,False
9181427,B,False
9181568,B,False
9181661,B,False
9181735,A,True
9181778,B,True
9181887,A,True
9181999,B,False
9182047,B,True
9182072,A,False
9182094,B,False
9182443,B,False
9182469,B,False
9182488,A,False
9182931,A,True
9183105,A,False
9183109,A,False
9183119,B,True
9183359,B,True
9183517,B,False
9183594,B,False
9183824,B,False
9183963,A,True
9184174,A,True
9184256,B,False
9184603,A,True
9184626,B,True
9184634,B,False
9184697,B,False
9184752,A,False
9184884,A,True
9184909,A,False
9185061,A,True
9185361,A,True
9185555,B,True
9185693,A,False
9185780,B,False
9185897,B,True
9186055,B,True
9186170,B,True
9186261,A,False
9186308,A,False
9186379,B,False
9186435,B,False
9186518,A,True
9186600,A,False
9186733,B,True
9186773,B,True
9186910,A,False
9187182,A,False
9187189,A,True
9187252,B,False
9187270,A,True
9187486,B,False
9187525,B,True
9187530,A,False
9187624,B,False
9187636,A,True
9187680,B,False
9187842,B,False
9187843,B,False
9187891,A,False
9188060,A,False
9188078,B,True
9188091,B,False
9188252,A,False
9188310,A,False
9188321,B,False
9188348,B,False
9188384,B,True
9188404,A,False
9188526,A,True
9188536,A,True
9188537,A,True
9188658,B,True
9189042,A,False
9189111,B,True
9189338,A,False
9189507,B,True
9189511,B,False
9189772,B,False
9189804,A,True
9189823,A,False
9189892,B,False
9189952,B,False
9189987,A,True
9190269,A,False
9190466,B,False
9190505,A,False
9190627,A,True
9190780,A,True
9191052,A,True
9191086,A,False
9191196,B,True
9191632,A,False
9191636,B,False
9191658,A,False
9191659,A,False
9191813,A,True
9191830,A,True
9191898,A,True
9191924,A,False
9192076,A,False
9192154,B,False
9192229,A,False
9192289,A,True
9192403,A,False
9192722,A,False
9193016,B,False
9193031,A,True
9193367,B,False
9193412,A,False
9193428,A,False
9193447,A,False
9193471,A,False
9193539,B,False
9193620,B,False
9193752,A,False
9193822,A,False
9193890,B,True
9193971,A,True
9193980,A,False
9194061,B,False
9194083,B,False
9194163,B,False
9194318,B,True
9194465,A,False
9194475,B,True
9194630,B,False
9194688,A,True
9195153,B,True
9195240,B,False
9195405,B,False
9195886,B,True
9196109,B,False
9196147,A,False
9196263,A,True
9196286,A,False
9196509,B,False
9196558,B,False
9196593,A,False
9196773,B,True
9196815,B,False
9196963,B,True
9197326,B,True
9197373,B,False
9197818,A,False
9198084,A,False
9198143,B,False
9198245,A,True
9198257,A,False
9198479,B,True
9198530,A,False
9198559,A,True
9198604,A,True
9198640,B,False
9199058,A,False
9199081,A,True
9199280,A,True
9199286,B,False
9199391,A,True
9199718,A,False
9199911,B,False
9200091,A,True
9200253,A,False
9200421,B,False
9200533,A,True
9200549,A,False
9200618,A,False
9200693,A,False
9200736,A,False
9200810,A,True
9200832,A,False
9200863,B,True
9201215,B,False
9201317,B,False
9201369,A,False
9201487,A,False
9201495,A,False
9201521,A,True
9201529,A,True
9201593,B,False
9201671,B,True
9201829,B,False
9201921,B,False
9201937,A,False
9202134,A,True
9202170,A,False
9202230,B,True
9202314,B,False
9202372,B,False
9202627,B,False
9202750,A,True
9202913,A,False
9203055,A,False
9203326,B,False
9203402,B,False
9203528,B,False
9203580,B,False
9203666,B,True
9203689,B,True
9203969,B,False
9204118,A,False
9204153,A,True
9204165,A,True
9204493,A,False
9204559,A,False
9204653,B,False
9204974,A,False
9205213,B,True
9205252,B,True
9205438,B,False
9205445,B,True
9205546,A,True
9205616,B,False
9205631,B,False
9205761,B,True
9205818,B,False
9205905,A,False
9205932,A,False
9205953,B,False
9206381,A,True
9206445,B,False
9206638,A,False
9206748,A,True
9206806,A,True
9207101,B,False
9207289,A,True
9207311,A,False
9207335,B,True
9207346,B,False
9207370,B,False
9207704,B,False
9207843,B,False
9208135,A,False
9208507,B,True
9208551,A,False
9208627,A,False
9208775,A,False
9208813,B,True
9208828,A,True
9208939,B,True
9209038,B,True
9209130,B,False
9209145,A,True
9209180,B,False
9209235,A,True
9209461,A,True
9209548,B,False
9209557,B,True
9209635,B,False
9209803,A,False
9209888,B,False
9209906,B,False
9210030,A,True
9210058,B,True
9210081,B,False
9210086,A,False
9210237,A,False
9210270,A,True
9210316,A,False
9210425,A,False
9210434,A,False
9210564,B,True
9210567,B,False
9210753,A,True
9210837,A,False
9210917,A,True
9211099,A,True
9211165,A,False
9211306,A,False
9211401,B,False
9211833,B,False
9211995,A,False
9212238,A,True
9212417,A,True
9212635,A,False
9212725,A,False
9212900,B,True
9213004,B,False
9213165,A,True
9213241,A,False
9213306,B,True
9213351,B,False
9213411,B,True
9213547,B,True
9213894,A,False
9214577,A,False
9214873,A,True
9215066,A,False
9215278,B,False
9215293,B,False
9215346,B,True
9215400,A,False
9215420,A,True
9215745,A,True
9215762,B,False
9215874,B,True
9216169,A,True
9216172,A,False
9216253,B,True
9216334,A,True
9216635,A,True
9216665,B,False
9216927,B,True
9217134,A,False
9217173,A,True
9217539,B,False
9217630,A,True
9217777,B,True
9217887,B,False
9217900,A,True
9218045,A,False
9218193,B,False
9218235,B,True
9218450,A,False
9218571,B,False
9218603,B,False
9218667,A,False
9218707,A,True
9218811,B,False
9218896,A,False
9218923,A,False
9218966,A,False
9219032,B,True
9219045,B,False
9219138,A,True
9219254,B,False
9219520,A,True
9219606,B,False
9219768,A,False
9219822,B,True
9219931,A,False
9220047,B,False
9220301,B,True
9220374,A,True
9220708,B,False
9221031,B,False
9221076,A,False
9221081,A,True
9221125,A,True
9221182,A,False
9221262,A,False
9221429,B,True
9221517,A,True
9221547,A,True
9221690,A,False
9221994,B,True
9222201,A,False
9222299,A,False
9222431,A,False
9222493,A,True
9222748,A,True
9222791,B,False
9223065,A,True
9223109,A,False
9223427,A,False
9223512,B,True
9223712,B,False
9223759,B,False
9224062,A,True
9224149,B,False
9224197,A,True
9224237,B,True
9224245,B,True
9224371,A,True
9224511,A,True
9224544,B,True
9224595,B,False
9224608,A,False
9224622,B,False
9224776,A,False
9224928,A,True
9225049,B,False
9225136,B,False
9225208,B,True
9225451,A,False
9225569,B,False
9225626,A,False
9225697,B,False
9226015,A,False
9226264,B,True
9226356,B,True
9226552,B,False
9226607,B,False
9226746,A,False
9226769,B,True
9226869,B,True
9226886,B,True
9227032,B,True
9227176,B,True
9227256,B,True
9227513,A,False
9227582,A,True
9227787,B,False
9228211,B,False
9228237,B,False
9228337,B,False
9228659,A,False
9228753,B,True
9228851,A,True
9228860,A,False
9228950,B,True
9229470,A,True
9229476,B,True
9229487,B,False
9229530,A,True
9229548,A,False
9229592,B,False
9229792,B,False
9229973,B,False
9230148,A,False
9230506,A,False
9230562,B,False
9230744,B,False
9231036,B,True
9231090,A,False
9231312,A,True
9231492,B,True
9231493,A,True
9231547,B,False
9231568,A,False
9231597,A,False
9231633,A,False
9231647,A,True
9231693,A,False
9231854,A,True
9231968,A,False
9231984,B,False
9232001,B,True
9232033,A,True
9232088,B,False
9232118,B,True
9232320,A,True
9232461,A,True
9232587,B,True
9232782,A,False
9232791,A,False
9232845,B,False
9232869,B,True
9232893,B,False
9232913,A,True
9233151,A,False
9233234,A,True
9233258,B,False
9233264,A,True
9233752,B,True
9233762,A,False
9233917,B,False
9233999,B,False
9234035,B,True
9234158,A,True
9234186,A,False
9234286,A,False
9234314,B,False
9234401,B,True
9234510,B,True
9234550,A,True
9234624,B,False
9234710,B,False
9234713,A,True
9234912,A,False
9235251,B,True
9235425,A,True
9235503,B,True
9235622,A,False
9235798,A,True
9235799,B,False
9235813,B,False
9235958,A,False
9235966,B,True
9235970,A,False
9236141,B,True
9236351,B,False
9236409,B,False
9236626,B,True
9236754,A,False
9237082,B,True
9237090,B,True
9237108,B,True
9237138,A,False
9237619,B,False
9237649,A,False
9237731,A,False
9237742,A,False
9237796,B,False
9237873,B,False
9237990,A,True
9238055,B,True
9238068,B,False
9238094,A,False
9238144,B,False
9238203,B,True
9238239,A,False
9238556,A,False
9238614,B,False
9238658,B,True
9238665,A,False
9238722,B,True
9238940,B,False
9239031,B,False
9239116,A,False
9239187,B,True
9239213,A,False
9239354,B,True
9239580,A,False
9239768,B,True
9239894,A,False
9239950,A,True
9240022,B,False
9240282,A,False
9240295,B,False
9240368,A,True
9240391,A,False
9240449,A,True
9240651,A,True
9240751,A,True
9240765,A,False
9240928,A,False
9240966,B,False
9241000,B,False
9241022,A,False
9241179,B,True
9241273,B,False
9241315,A,True
9241536,B,True
9241616,A,False
9241936,A,False
9242163,A,False
9242167,B,False
9242302,B,False
9242319,B,False
9242479,A,True
9242550,A,False
9242784,A,False
9242877,B,False
9243127,A,True
9243285,B,False
9243286,A,True
9243459,A,False
9243702,A,True
9243836,B,True
9243979,B,True
9244073,A,False
9244360,B,True
9244363,B,True
9244444,B,False
9244626,B,False
9244861,A,True
9244863,A,True
9244865,B,False
9244966,A,False
9245001,A,False
9245066,B,False
9245138,B,True
9245231,B,False
9245268,B,True
9245462,B,False
9245685,B,True
9245788,B,False
9245910,B,True
9245998,B,False
9246139,A,True
9246156,A,True
9246189,B,True
9246277,A,False
9246309,A,False
9246329,A,True
9246511,B,False
9246530,B,True
9246560,B,True
9246592,B,True
9246649,B,False
9247024,A,True
9247050,B,False
9247420,B,False
9247462,A,False
9247568,A,False
9247696,B,False
9247823,B,False
9247876,B,False
9247884,B,False
9247982,B,True
9248213,A,False
9248217,B,False
9248348,B,True
9248389,A,False
9248414,B,True
9248425,B,True
9248526,A,True
9248528,A,False
9248538,A,False
9248592,A,True
9248714,A,True
9248724,B,True
9248805,A,True
9248859,A,False
9248939,B,True
9248983,B,False
9249006,B,False
9249062,B,False
9249203,B,True
9249241,B,True
9249350,A,True
9249977,A,False
9250192,A,False
9250309,A,True
9250460,B,True
9250504,A,False
9250655,A,True
9250695,B,True
9251000,B,True
9251068,A,True
9251155,B,True
9251218,A,False
9251244,A,False
9251288,B,False
9251479,B,True
9251526,B,True
9251875,A,False
9251909,A,False
9252016,A,True
9252104,A,True
9252174,B,False
9252420,B,False
9252535,A,False
9252617,A,False
9252660,B,True
9252719,B,False
9252765,B,False
9253107,B,False
9253156,A,False
9253299,B,False
9253333,A,True
9253402,B,True
9253505,A,True
9253536,A,False
9253570,B,False
9253583,A,True
9253662,A,False
9253663,A,True
9253688,B,True
9253749,B,True
9253798,B,False
9253815,B,False
9254070,B,True
9254221,A,False
9254228,A,True
9254302,B,True
9254603,A,False
9254706,B,False
9255013,B,False
9255188,B,True
9255701,A,True
9255736,B,False
9255758,A,True
9255826,A,True
9255971,B,True
9256119,A,True
9256133,B,False
9256219,A,False
9256302,B,False
9256440,A,True
9256492,A,False
9256527,A,True
9256585,B,True
9256746,B,True
9257102,B,False
9257390,A,False
9257452,A,True
9257559,A,False
9257824,A,False
9258097,B,True
9258233,B,True
9258351,A,False
9258524,B,True
9258611,B,False
9258622,B,True
9258720,A,False
9258865,A,True
9258909,B,True
9259187,A,True
9259318,B,True
9259478,A,False
9259659,B,False
9259978,B,False
9259995,B,True
9260245,A,False
9260369,A,True
9260685,B,True
9260697,B,True
9260742,B,True
9260821,B,True
9260857,A,False
9260978,A,False
9261017,A,True
9261072,B,False
9261195,B,True
9261366,B,False
9261407,B,False
9261409,A,True
9261585,A,False
9261660,B,True
9261747,A,True
9261827,B,True
9261901,A,True
9261987,B,False
9262290,A,False
9262463,B,False
9262605,B,False
9262656,B,True
9263138,B,False
9263401,B,False
9263435,A,False
9263489,A,True
9263492,A,True
9263634,B,False
9263659,B,True
9263791,B,True
9263869,B,False
9263911,A,True
9264009,A,False
9264127,A,True
9264169,B,False
9264276,B,False
9264456,A,True
9264462,B,True
9264476,B,True
9264490,B,True
9264622,B,False
9264764,A,False
9264819,B,False
9265016,B,False
9265096,B,False
9265118,B,True
9265338,B,True
9265411,B,False
9265569,A,True
9265570,A,True
9265806,B,False
9266165,A,True
9266231,B,True
9266437,B,True
9266559,B,True
9266683,B,True
9266921,B,True
9267141,A,False
9267459,B,True
9267566,B,False
9267684,A,True
9267850,A,True
9267956,B,False
9268011,B,True
9268027,A,False
9268128,A,False
9268426,A,False
9268523,B,False
9268749,A,False
9268868,B,True
9268906,B,True
9268957,B,False
9269272,B,False
9269335,B,True
9269349,A,False
9269355,A,True
9269500,A,False
9269600,A,False
9269632,B,False
9269687,A,True
9269812,A,True
9270024,B,True
9270144,B,False
9270219,B,True
9270252,A,False
9270309,B,True
9270665,A,True
9270730,A,False
9271090,B,True
9271229,B,False
9271433,A,False
9271643,B,False
9271830,B,True
9271956,A,False
9272075,A,True
9272343,B,True
9272438,A,True
9272623,A,False
9272688,A,False
9272731,B,True
9272808,A,True
9272997,A,False
9273079,A,True
9273113,A,False
9273178,B,True
9273194,B,False
9273195,A,False
9273686,B,True
9273757,B,False
9273862,A,True
9273921,B,False
9274048,A,False
9274104,A,False
9274202,A,True
9274687,B,False
9274773,A,False
9274917,B,False
9275409,B,True
9275490,A,False
9275513,A,False
9275602,B,True
9275891,B,True
9275894,A,False
9276059,A,False
9276084,B,True
9276225,A,False
9276417,B,True
9276538,A,False
9276565,B,False
9276719,A,True
9277068,A,True
9277153,A,True
9277359,A,True
9277575,B,False
9277855,A,False
9277903,B,False
9277959,A,False
9278031,A,False
9278069,A,True
9278072,B,False
9278075,B,False
9278288,A,True
9278303,A,True
9278337,B,False
9278624,A,True
9278752,B,True
9278862,B,True
9278880,B,False
9278920,A,True
9278954,A,False
9278962,B,True
9278994,B,False
9279214,A,False
9279243,B,False
9279499,B,False
9279620,A,True
9279735,B,True
9279744,B,True
9279875,B,False
9279918,B,True
9279970,B,True
9280002,B,True
9280047,A,False
9280085,B,True
9280193,A,False
9280240,B,False
9280784,A,False
9280862,A,True
9281044,B,True
9281194,B,False
9281308,A,True
9281414,A,False
9281482,A,False
9281494,A,True
9281762,A,True
9282327,A,False
9282412,B,False
9282417,B,False
9282498,A,False
9282510,A,True
9282708,A,True
9282724,B,False
9282825,A,False
9282907,B,True
9282936,A,False
9283204,B,False
9283439,B,False
9283498,B,False
9283620,A,False
9283691,B,False
9283743,A,False
9283835,B,True
9283946,A,False
9283979,A,False
9284147,A,False
9284231,B,False
9284330,B,False
9284408,B,False
9284411,A,True
9284451,A,False
9284479,A,True
9284547,B,False
9284852,A,False
9284904,A,False
9285246,A,False
9285389,B,True
9285404,A,False
9285493,A,False
9285505,A,False
9285784,A,False
9285930,A,False
9285971,A,True
9286117,A,True
9286141,A,False
9286145,A,True
9286155,A,True
9286179,A,False
9286248,B,False
9286285,B,True
9286329,B,False
9286356,B,True
9286429,A,False
9286443,B,True
9286531,B,False
9286593,A,True
9286665,B,True
9286747,B,False
9286849,A,False
9286915,B,True
9286920,B,False
9287084,A,True
9287152,A,True
9287189,A,False
9287384,A,True
9287444,A,True
9287515,B,False
9287657,B,False
9287750,B,False
9287770,A,False
9287986,B,True
9288186,A,False
9288217,A,True
9288224,A,False
9288281,A,True
9288599,B,True
9288677,B,True
